年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分_類別,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS座標_緯度,GPS座標_經度,事故類別
2018,9,1,17,6,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,   ,,,7,,11,,,43,,1,  ,,   ,24.18829,120.682693,3
2018,9,1,17,6,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.183946,120.665056,3
2018,9,1,17,9,臺中市,后里區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,16,,1,22,,B12,24.309328,120.715563,3
2018,9,1,17,17,臺中市,烏日區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,5,5,2,16,10,3,10,1,1,B12,7,11,1,8,2,8,  ,10,10,1,21,8,B12,24.108578,120.59648,2
2018,9,1,17,18,臺中市,南區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,1,5,5,2,12,6,3,10,1,1,B03,7,6,1,8,2,2,  ,6,6,1,22,8,B03,24.126866,120.669723,2
2018,9,1,17,20,臺中市,北屯區,0,1,0,7,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,2,12,23,3,10,1,1,C03,7,9,1,10,2,12,  ,23,23,1,5,8,C03,24.180068,120.667361,2
2018,9,1,17,23,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,5,,C03,24.169558,120.634471,3
2018,9,1,17,26,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.129811,120.646595,3
2018,9,1,17,28,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,,3,  ,  ,  ,B12,  ,  ,6,  ,2,  ,  ,23,  ,  ,21,  ,B12,24.143603,120.682862,3
2018,9,1,17,30,臺中市,大雅區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,16,,1,  ,,B12,24.219184,120.640896,3
2018,9,1,17,37,臺中市,清水區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,A04,  ,  ,1,  ,2,  ,  ,23,23,1,21,  ,A04,24.268058,120.575274,3
2018,9,1,17,49,臺中市,西屯區,0,1,0,8,2,5,50,3,1,1,5,4,5,7,4,4,9,4,5,2,12,9,3,10,1,1,B12,7,6,1,8,3,2,  ,9,9,1,21,8,B12,24.169325,120.655523,2
2018,9,1,17,50,臺中市,大里區,0,1,0,8,2,5,50,14,12,1,5,4,5,7,4,4,1,4,4,1,13,7,3,10,1,1,B03,7,7,1,8,2,7,  ,7,7,1,12,8,B03,24.100283,120.693177,2
2018,9,1,17,52,臺中市,太平區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,4,,B12,24.096421,120.728807,3
2018,9,1,18,5,臺中市,潭子區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,1,4,4,1,16,6,3,10,1,1,B03,7,6,1,8,2,5,  ,6,6,1,22,9,B03,24.215542,120.705126,2
2018,9,1,18,5,臺中市,大雅區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,22,,B03,24.22639,120.646598,3
2018,9,1,18,20,臺中市,大雅區,0,1,0,8,2,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,  ,6,6,1,22,8,B03,24.246447,120.638152,2
2018,9,1,18,22,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.17069,120.643825,3
2018,9,1,18,23,臺中市,中區,0,0,,8,,,50,,,,,,,,,,,,,,,44,,,,,E01,,,1,,2,,,9,44,1,22,,E01,24.13635,120.681783,3
2018,9,1,18,33,臺中市,西屯區,0,2,0,8,3,5,50,14,7,1,5,4,5,7,4,4,1,4,4,2,13,23,3,10,1,1,B03,7,9,1,8,2,1,  ,23,23,1,22,8,B03,24.208284,120.651419,2
2018,9,1,18,40,臺中市,沙鹿區,0,0,,8,,,70,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,7,,1,21,,B12,24.2402,120.562361,3
2018,9,1,18,48,臺中市,龍井區,0,1,0,8,3,5,40,4,1,1,5,4,5,7,2,1,10,5,5,2,16,8,3,10,1,1,B03,7,5,1,7,2,8,  ,8,8,1,12,8,B03,24.212398,120.519523,2
2018,9,1,19,0,臺中市,大里區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,13,23,2,7,1,1,C03,7,9,1,10,2,11,  ,23,23,1,21,8,C03,24.118023,120.689509,2
2018,9,1,19,8,臺中市,西屯區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,  ,5,,B03,24.15822,120.657926,3
2018,9,1,19,20,臺中市,南區,0,0,0,7,3,5,50,4,2,1,5,4,5,7,1,1,10,5,5,2,17,19,3,10,1,1,B03,7,1,1,8,2,5,  ,19,19,1,21,8,B03,24.112714,120.652298,3
2018,9,1,19,23,臺中市,大里區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,12,,1,22,,A12,24.111292,120.696535,3
2018,9,1,19,25,臺中市,西區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,18,13,2,9,1,1,C03,7,9,1,10,2,12,  ,13,13,1,21,8,C03,24.144331,120.661648,2
2018,9,1,19,39,臺中市,潭子區,0,1,0,8,3,5,50,3,1,1,5,4,5,7,4,4,10,4,4,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,  ,6,6,1,22,8,B03,24.205465,120.713533,2
2018,9,1,19,40,臺中市,大里區,0,1,0,8,3,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,17,8,3,10,1,1,C03,7,5,1,10,2,15,  ,8,8,1,9,3,C03,24.120406,120.690911,2
2018,9,1,19,43,臺中市,清水區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,9,1,8,2,1,  ,6,6,1,21,8,B03,24.269444,120.577033,2
2018,9,1,19,47,臺中市,后里區,0,1,0,8,4,5,60,14,9,1,5,4,5,7,4,4,5,5,5,1,27,23,2,9,1,4,C03,7,9,1,10,2,11,  ,23,23,1,22,8,C03,24.333121,120.730148,2
2018,9,1,19,53,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,9,,1,  ,,B03,24.162103,120.639456,3
2018,9,1,20,0,臺中市,西區,0,2,0,8,1,5,50,14,8,1,5,4,5,7,1,1,1,2,1,2,18,23,2,9,1,1,C03,7,9,1,10,2,12,  ,23,23,1,22,8,C03,24.148283,120.672592,2
2018,9,1,20,2,臺中市,西屯區,0,2,0,8,3,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,16,7,2,9,3,4,C03,7,7,1,10,2,14,  ,7,7,1,22,8,C03,24.164073,120.659513,2
2018,9,1,20,6,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.171263,120.690921,3
2018,9,1,20,9,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,21,,B03,24.145969,120.63321,3
2018,9,1,20,16,臺中市,北屯區,0,2,0,8,3,5,50,14,8,1,5,4,5,7,4,4,9,4,4,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,  ,6,6,1,7,5,B03,24.164379,120.722681,2
2018,9,1,20,59,臺中市,北屯區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,3,18,2,6,  ,6,6,1,5,8,B03,24.181768,120.682041,2
2018,9,1,21,5,臺中市,南屯區,0,0,0,8,3,5,50,14,7,1,5,4,5,7,4,4,1,4,5,2,12,7,3,10,1,1,B03,7,7,1,8,2,7,7,7,7,1,3,5,B03,24.139832,120.643506,3
2018,9,1,21,10,臺中市,大雅區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,18,,1,22,,B03,24.228246,120.652209,3
2018,9,1,21,41,臺中市,西屯區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,5,,B03,24.164436,120.646558,3
2018,9,1,22,0,臺中市,大里區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,18,,1,21,,B03,24.099465,120.700797,3
2018,9,1,22,0,臺中市,龍井區,0,2,0,7,3,5,50,4,1,1,5,4,5,1,3,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,  ,6,6,1,21,8,B03,24.199581,120.573153,2
2018,9,1,22,13,臺中市,沙鹿區,0,1,0,8,3,5,50,4,18,1,5,4,5,7,2,1,10,5,5,2,3,15,3,10,1,1,B03,7,5,1,6,3,5,  ,15,15,1,21,8,B03,24.239647,120.564677,2
2018,9,1,22,16,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,8,3,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,8,8,1,21,  ,B03,24.166925,120.673233,3
2018,9,1,22,21,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,  ,,B03,24.140004,120.650074,3
2018,9,1,22,25,臺中市,大肚區,0,1,0,8,3,5,40,14,13,1,5,4,5,7,4,4,5,5,4,2,17,23,2,8,1,1,C03,7,9,2,18,2,11,  ,23,23,1,16,8,C03,24.152314,120.540936,2
2018,9,1,22,28,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,7,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,7,7,1,5,  ,B03,24.166676,120.642621,3
2018,9,1,22,41,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B12,  ,  ,1,8,2,  ,  ,23,23,1,21,  ,B12,24.180233,120.686166,3
2018,9,1,23,0,臺中市,西屯區,0,1,0,8,3,5,40,14,8,1,5,4,5,7,4,4,5,5,4,2,13,23,3,10,1,1,C03,7,9,1,10,2,11,  ,23,23,1,4,8,C03,24.167232,120.635339,2
2018,9,1,23,10,臺中市,清水區,0,1,0,8,3,5,60,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,3,10,1,1,B12,7,5,1,8,2,4,  ,25,25,1,21,8,B12,24.277095,120.548215,2
2018,9,1,23,13,臺中市,南屯區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,2,12,7,2,8,4,4,F01,7,8,8,20,2,16,  ,7,7,1,22,9,F01,24.145178,120.631722,2
2018,9,1,23,29,臺中市,西區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,5,4,5,2,12,23,3,10,1,1,C03,7,9,1,10,2,14,  ,23,23,1,21,8,C03,24.129373,120.666983,2
2018,9,1,23,43,臺中市,北屯區,0,2,0,8,3,5,60,14,8,1,5,4,5,7,4,4,1,4,4,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,  ,16,16,1,18,5,C03,24.164431,120.706353,2
2018,9,2,0,30,臺中市,北區,0,0,0,8,2,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,16,6,3,10,1,1,B03,7,9,1,4,2,4,  ,6,6,1,21,8,B03,24.151213,120.678184,3
2018,9,2,1,0,臺中市,南屯區,0,2,0,8,3,5,30,4,1,1,5,4,5,7,2,1,10,5,5,2,16,25,2,9,3,4,B03,7,5,1,7,2,5,  ,25,25,1,22,9,B03,24.132082,120.646449,2
2018,9,2,1,2,臺中市,中區,0,0,,6,3,5,50,14,1,1,4,4,5,7,4,4,10,5,5,2,15,,,,,,C03,,,1,,2,,,6,,1,22,,C03,24.146046,120.67767,3
2018,9,2,1,15,臺中市,大肚區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,15,25,2,8,1,1,C03,7,9,1,10,2,12,  ,25,25,1,9,8,C03,24.154429,120.544468,2
2018,9,2,5,12,臺中市,西屯區,0,0,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,21,3,10,1,1,B03,7,9,1,18,8,1,  ,21,21,1,4,8,B03,24.164353,120.650867,3
2018,9,2,5,30,臺中市,大肚區,0,0,,8,,,30,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,4,,B03,24.154449,120.561885,3
2018,9,2,6,40,臺中市,西區,0,0,,8,1,5,50,14,9,1,5,4,5,7,4,4,5,2,5,2,17,,,,,,B03,,,1,,3,,,19,,1,22,,B03,24.147918,120.663021,3
2018,9,2,6,54,臺中市,大里區,0,2,0,8,1,5,60,14,13,1,5,4,5,7,4,4,1,4,4,2,13,23,3,10,3,1,B03,7,8,1,8,2,5,  ,23,23,1,4,3,B03,24.07853,120.688943,2
2018,9,2,7,11,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,  ,6,6,1,9,8,B03,24.179143,120.685941,2
2018,9,2,8,6,臺中市,南屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,27,3,10,1,1,B03,7,5,1,8,2,7,  ,27,27,1,5,8,B03,24.145563,120.643621,2
2018,9,2,8,10,臺中市,大甲區,0,1,0,8,1,5,40,3,2,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,3,1,G01,7,5,7,19,2,2,  ,6,6,1,7,8,G01,24.325907,120.612387,2
2018,9,2,8,19,臺中市,西屯區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,10,5,5,2,12,17,3,10,1,1,B03,7,9,1,8,2,5,  ,44,17,1,21,8,B03,24.185631,120.636877,2
2018,9,2,8,30,臺中市,太平區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,  ,21,,B03,24.154915,120.728388,3
2018,9,2,8,42,臺中市,潭子區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,4,11,2,11,  ,25,25,1,22,8,C03,24.211253,120.710561,2
2018,9,2,8,50,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,3,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,  ,21,  ,B03,24.178446,120.735182,3
2018,9,2,9,1,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,  ,  ,  ,  ,A05,  ,  ,1,  ,2,  ,  ,42,42,1,  ,  ,A05,24.155948,120.685503,3
2018,9,2,9,15,臺中市,南屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,5,,B03,24.141803,120.622758,3
2018,9,2,9,17,臺中市,新社區,0,1,0,8,1,5,50,11,9,1,4,4,5,1,4,4,10,5,5,2,18,42,2,1,1,1,C03,7,12,1,10,2,15,  ,42,42,1,22,8,C03,24.26025,120.798621,2
2018,9,2,9,20,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,5,  ,B03,24.180183,120.667391,3
2018,9,2,9,22,臺中市,烏日區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,5,5,2,16,9,3,10,1,1,B03,7,6,1,3,2,2,  ,9,9,1,21,8,B03,24.106071,120.633661,2
2018,9,2,9,30,臺中市,霧峰區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,5,,1,21,,B03,24.065538,120.679845,3
2018,9,2,9,33,臺中市,后里區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,43,,1,21,,B03,24.315653,120.737885,3
2018,9,2,9,35,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,6,6,  ,  ,  ,B03,24.220194,120.568688,3
2018,9,2,9,44,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,6,  ,6,6,1,5,8,B03,24.171245,120.687586,2
2018,9,2,9,44,臺中市,大雅區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,22,,B12,24.2275,120.64404,3
2018,9,2,9,49,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,19,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,19,19,1,22,  ,B03,24.176133,120.668678,3
2018,9,2,9,53,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,26,,1,5,,B03,24.140088,120.645411,3
2018,9,2,9,57,臺中市,梧棲區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,9,,B12,24.233382,120.547504,3
2018,9,2,10,0,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,3,  ,  ,  ,B03,  ,  ,1,8,2,1,  ,16,16,1,21,8,B03,24.134337,120.657381,3
2018,9,2,10,0,臺中市,東區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,22,,B03,24.149404,120.709437,3
2018,9,2,10,2,臺中市,大肚區,0,0,,8,,,40,,,,,,,,,,,,,,,14,,,,,C03,,,1,,2,,,6,14,1,20,,C03,24.153395,120.545119,3
2018,9,2,10,11,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,26,,1,21,,B03,24.140025,120.64609,3
2018,9,2,10,14,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,3,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,23,23,1,5,  ,B12,24.134834,120.694483,3
2018,9,2,10,25,臺中市,龍井區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,10,2,8,  ,6,6,1,19,8,B03,24.199251,120.561743,2
2018,9,2,10,29,臺中市,西屯區,0,0,0,8,1,5,40,,,,,,,,,,,,,,,6,  ,  ,  ,  ,B03,  ,  ,1,  ,2,8,  ,6,6,1,22,  ,B03,24.162058,120.652235,3
2018,9,2,10,30,臺中市,東區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,22,,B03,24.14446,120.709174,3
2018,9,2,10,30,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,12,  ,23,23,1,21,8,C03,24.170161,120.700305,2
2018,9,2,10,37,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,44,  ,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,18,44,1,21,  ,B12,24.252796,120.697623,3
2018,9,2,10,46,臺中市,大甲區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,  ,,B03,24.347925,120.614708,3
2018,9,2,10,48,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,  ,,B03,24.173919,120.671264,3
2018,9,2,10,57,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,24.167733,120.641596,3
2018,9,2,11,0,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,  ,,B03,24.192387,120.682337,3
2018,9,2,11,4,臺中市,沙鹿區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,4,,1,20,,C03,24.239033,120.560096,3
2018,9,2,11,7,臺中市,沙鹿區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,9,43,3,10,1,1,C03,7,9,1,10,2,12,  ,43,43,1,4,8,C03,24.255176,120.568577,2
2018,9,2,11,30,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,6,3,10,1,1,B03,7,6,1,8,2,15,  ,6,6,1,21,8,B03,24.159203,120.679978,2
2018,9,2,11,30,臺中市,梧棲區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,16,8,2,9,1,1,C03,7,5,1,10,2,14,  ,8,8,1,18,9,C03,24.243902,120.527706,2
2018,9,2,11,39,臺中市,大肚區,0,1,0,8,1,5,40,3,2,1,5,4,5,7,4,4,10,5,5,2,18,14,2,1,1,1,C03,7,5,1,10,8,14,  ,14,14,1,20,5,C03,24.139789,120.553269,2
2018,9,2,11,40,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,1,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,  ,6,6,1,5,8,B03,24.133311,120.646541,2
2018,9,2,11,45,臺中市,后里區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,16,26,2,9,1,1,C03,7,11,1,10,2,11,  ,26,26,1,21,9,C03,24.310233,120.717973,2
2018,9,2,11,45,臺中市,潭子區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.211508,120.710758,3
2018,9,2,11,47,臺中市,北區,0,1,0,8,1,5,14,14,9,1,5,4,5,7,4,4,5,2,5,2,16,10,3,10,1,1,B12,7,11,1,8,2,4,  ,10,10,1,4,8,B12,24.160196,120.670548,2
2018,9,2,11,50,臺中市,北屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,8,2,9,1,1,C03,7,5,2,18,2,14,  ,8,8,1,16,8,C03,24.18224,120.702546,2
2018,9,2,11,53,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,5,,B03,24.145636,120.631899,4
2018,9,2,11,54,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,C03,7,9,1,10,2,11,  ,6,6,1,5,8,C03,24.152864,120.664583,2
2018,9,2,12,0,臺中市,清水區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,  ,19,,B03,24.275308,120.554419,3
2018,9,2,12,1,臺中市,北區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,9,,,26,,1,  ,,C03,24.15921,120.680933,3
2018,9,2,12,4,臺中市,沙鹿區,0,2,0,8,1,5,40,4,1,5,5,4,5,7,1,1,10,5,5,2,16,25,2,8,1,1,C03,7,9,1,10,4,11,  ,25,25,1,21,8,C03,24.216418,120.570793,2
2018,9,2,12,9,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,3,  ,  ,  ,B03,  ,  ,1,8,2,  ,  ,23,23,  ,21,  ,B03,,,3
2018,9,2,12,12,臺中市,大里區,0,1,0,8,1,5,40,3,2,1,5,4,5,7,4,4,10,5,5,1,13,23,2,8,1,1,C03,7,9,1,10,2,11,  ,23,23,1,19,8,C03,24.103095,120.662787,2
2018,9,2,12,14,臺中市,梧棲區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,2,8,4,5,F01,7,6,8,20,2,16,  ,25,25,1,16,9,F01,24.239034,120.549503,2
2018,9,2,12,17,臺中市,太平區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,25,,1,5,,B03,24.1246,120.713188,3
2018,9,2,12,20,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,  ,,B03,24.183631,120.618239,3
2018,9,2,12,20,臺中市,清水區,,,,8,,,70,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,42,,1,20,,B12,24.27241,120.568384,3
2018,9,2,12,22,臺中市,太平區,0,2,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,4,11,2,12,  ,6,6,1,21,8,C03,24.147068,120.701535,2
2018,9,2,12,25,臺中市,西區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,12,17,2,8,1,1,C03,7,9,1,10,2,14,  ,17,17,1,21,8,C03,24.150296,120.658843,2
2018,9,2,12,35,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,  ,,B03,24.194593,120.658784,3
2018,9,2,12,35,臺中市,大甲區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,22,,B03,24.349841,120.625821,3
2018,9,2,12,44,臺中市,大里區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,4,4,1,18,42,2,9,1,1,C03,7,9,1,10,2,11,  ,42,42,1,20,5,C03,24.10897,120.674896,2
2018,9,2,12,44,臺中市,大里區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,21,,B03,24.103588,120.688788,3
2018,9,2,12,45,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,16,,1,18,,C03,24.180815,120.699218,3
2018,9,2,12,50,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,,3,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,  ,1,21,  ,B03,24.130337,120.683709,3
2018,9,2,12,54,臺中市,大甲區,0,2,0,8,1,5,50,4,9,1,5,4,5,7,4,4,10,5,5,1,15,6,2,9,1,1,C03,7,9,1,10,2,12,  ,6,6,1,4,8,C03,24.34667,120.618398,2
2018,9,2,12,57,臺中市,西區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,4,4,5,5,5,2,16,6,2,7,1,1,C03,7,11,1,10,2,12,  ,6,6,1,21,5,C03,24.149043,120.660895,2
2018,9,2,13,0,臺中市,東區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,22,,B12,24.14071,120.692239,3
2018,9,2,13,0,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,21,,B03,24.199137,120.654812,3
2018,9,2,13,4,臺中市,西屯區,0,2,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,3,4,C03,7,5,1,10,2,14,  ,6,6,1,21,8,C03,24.176432,120.665934,2
2018,9,2,13,15,臺中市,沙鹿區,0,0,0,8,,,40,,,,,,,,,,,,,,,43,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,43,43,1,21,  ,B03,24.2313,120.573104,3
2018,9,2,13,16,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,26,2,9,1,1,C03,7,5,1,10,2,14,  ,26,26,1,21,8,C03,24.187126,120.610278,2
